result_id,date,experiment_name,status,backbone,model_size,task,dataset,reference_policy,reward_type,target_type,probe_type,feature_type,candidate_or_state_level,layer,timestep,horizon,K,n_documents,n_problems,n_states,n_candidates,n_examples,metric,baseline_value,hidden_value,delta,ci_low,ci_high,p_value,statistical_method,seeds_or_folds,positive_or_negative,headline_candidate,source_path,source_key,notes
REGISTRY_0259,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kron_d32,hg,candidate within state,9,,,,,,,,,within_r2,,0.5695784495178291,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 259,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0260,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kroneOnly_d32,hg,candidate within state,9,,,,,,,,,within_r2,,0.5633825501424481,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 260,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0261,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_additive_d32,hg,candidate within state,9,,,,,,,,,within_r2,,0.5869471146871656,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 261,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0262,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kron_wc_d32,hg,candidate within state,9,,,,,,,,,within_r2,,0.5643985720908773,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 262,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0263,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_additive_wc_d32,hg,candidate within state,9,,,,,,,,,within_r2,,0.571360536061138,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 263,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0264,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P13_pls,hg,candidate within state,9,,,,,,,,,within_r2,,0.20539401553511716,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 264,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0265,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_cheap,hg,candidate within state,6,,,,,,,,,within_r2,,0.5678953381636578,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 265,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0266,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_hi,hg,candidate within state,6,,,,,,,,,within_r2,,0.10372779612264715,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 266,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0267,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_hg,hg,candidate within state,6,,,,,,,,,within_r2,,0.0,,,,,,,negative_or_zero,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 267,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0268,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_hi_hg,hg,candidate within state,6,,,,,,,,,within_r2,,0.1676920517346343,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 268,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0269,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_cheap+hi,hg,candidate within state,6,,,,,,,,,within_r2,,0.572139219107314,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 269,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0270,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_cheap+H,hg,candidate within state,6,,,,,,,,,within_r2,,0.5869785402621875,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 270,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0271,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kron_d16,hg,candidate within state,6,,,,,,,,,within_r2,,0.5743290828677965,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 271,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0272,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kroneOnly_d16,hg,candidate within state,6,,,,,,,,,within_r2,,0.5704134722103877,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 272,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0273,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_additive_d16,hg,candidate within state,6,,,,,,,,,within_r2,,0.586785707819268,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 273,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0274,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kron_wc_d16,hg,candidate within state,6,,,,,,,,,within_r2,,0.5626329279782543,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 274,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0275,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_additive_wc_d16,hg,candidate within state,6,,,,,,,,,within_r2,,0.5699802854623934,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 275,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0276,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kron_d32,hg,candidate within state,6,,,,,,,,,within_r2,,0.5709810461573106,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 276,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0277,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kroneOnly_d32,hg,candidate within state,6,,,,,,,,,within_r2,,0.5699719829413334,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 277,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0278,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_additive_d32,hg,candidate within state,6,,,,,,,,,within_r2,,0.5878390970158013,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 278,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0279,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kron_wc_d32,hg,candidate within state,6,,,,,,,,,within_r2,,0.5628013391173825,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 279,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0280,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_additive_wc_d32,hg,candidate within state,6,,,,,,,,,within_r2,,0.5701796011929108,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 280,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0281,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P13_pls,hg,candidate within state,6,,,,,,,,,within_r2,,0.16480501282693216,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 281,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0282,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_cheap,hg,candidate within state,0,,,,,,,,,within_r2,,0.5682409164208686,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 282,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0283,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_hi,hg,candidate within state,0,,,,,,,,,within_r2,,0.0,,,,,,,negative_or_zero,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 283,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0284,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_hg,hg,candidate within state,0,,,,,,,,,within_r2,,0.0,,,,,,,negative_or_zero,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 284,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0285,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_hi_hg,hg,candidate within state,0,,,,,,,,,within_r2,,0.0,,,,,,,negative_or_zero,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 285,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0286,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_cheap+hi,hg,candidate within state,0,,,,,,,,,within_r2,,0.5682409164208686,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 286,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0287,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_cheap+H,hg,candidate within state,0,,,,,,,,,within_r2,,0.5865868482856624,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 287,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0288,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kron_d16,hg,candidate within state,0,,,,,,,,,within_r2,,0.5753141325724296,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 288,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0289,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kroneOnly_d16,hg,candidate within state,0,,,,,,,,,within_r2,,0.5682410346528062,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 289,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0290,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_additive_d16,hg,candidate within state,0,,,,,,,,,within_r2,,0.5753140230025346,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 290,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0291,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kron_wc_d16,hg,candidate within state,0,,,,,,,,,within_r2,,0.5618451064871833,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 291,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0292,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_additive_wc_d16,hg,candidate within state,0,,,,,,,,,within_r2,,0.5618451004324188,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 292,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0293,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kron_d32,hg,candidate within state,0,,,,,,,,,within_r2,,0.5765906124913023,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 293,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0294,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kroneOnly_d32,hg,candidate within state,0,,,,,,,,,within_r2,,0.5682410346528062,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 294,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0295,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_additive_d32,hg,candidate within state,0,,,,,,,,,within_r2,,0.576589160454859,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 295,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0296,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kron_wc_d32,hg,candidate within state,0,,,,,,,,,within_r2,,0.5622401680005007,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 296,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0297,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_additive_wc_d32,hg,candidate within state,0,,,,,,,,,within_r2,,0.5622396673180707,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 297,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0298,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P13_pls,hg,candidate within state,0,,,,,,,,,within_r2,,0.0,,,,,,,negative_or_zero,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 298,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0299,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_cheap,hg,candidate within state,8,,,,,,,,,within_r2,,0.5594875523896641,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 299,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0300,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_hi,hg,candidate within state,8,,,,,,,,,within_r2,,0.1452960110538819,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 300,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0301,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_hg,hg,candidate within state,8,,,,,,,,,within_r2,,0.0,,,,,,,negative_or_zero,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 301,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0302,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_hi_hg,hg,candidate within state,8,,,,,,,,,within_r2,,0.1989395838260798,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 302,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0303,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_cheap+hi,hg,candidate within state,8,,,,,,,,,within_r2,,0.5665472362810966,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 303,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0304,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P0_cheap+H,hg,candidate within state,8,,,,,,,,,within_r2,,0.5847292670651253,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 304,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0305,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kron_d16,hg,candidate within state,8,,,,,,,,,within_r2,,0.5676768104904131,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 305,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0306,2026-08-31,R1_exploratory,R1_exploratory,MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,MDLM_anc,A_pertok,A_pertok,P2k_kroneOnly_d16,hg,candidate within state,8,,,,,,,,,within_r2,,0.5579251559502254,,,,,,,positive,no,rescue_audit/results/R1_MDLM_anc_broad.json,registry row 306,Registry inventory entry; exploratory unless promoted by a curated master-table row.
